"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"QC9"	"p9t4"	"p9t3"	"p9t6"	"p9t5"	"p9t2"	"p1t2"	"K22"	"K21"	"K20"	"K25"	"K24"	"K23"	"p6t5"	"Blank2"	"p6t4"	"Blank3"	"p6t3"	"p6t2"	"Blank1"	"p7t3"	"p6t1"	"p7t4"	"p7t2"	"p7t5"	"p7t6"	"p6t7"	"p6t6"	"QC24"	"QC25"	"QC26"	"QC20"	"p8t6"	"QC21"	"p8t7"	"QC22"	"p8t4"	"QC23"	"p8t5"	"p8t2"	"p8t3"	"K1"	"K2"	"K9"	"p4t3"	"p4t2"	"K7"	"K8"	"p4t6"	"K3"	"p4t5"	"K4"	"p4t4"	"QC11"	"Blank4"	"p2t4"	"QC12"	"p2t5"	"p2t2"	"p3t6"	"QC10"	"p2t3"	"p3t5"	"QC15"	"p3t4"	"QC16"	"p3t3"	"QC13"	"p2t6"	"p3t2"	"QC14"	"p2t7"	"QC19"	"p5t3"	"p5t4"	"QC17"	"p5t5"	"QC18"	"p5t6"	"p5t2"	"K16"	"K17"	"K18"	"K19"	"p1t7"	"p1t6"	"p1t5"	"p1t4"	"p1t3"	"K13"	"K12"	"K15"	"K14"	"K11"	"K10"
"CHEBI:26984"	"C4H8O5"	""	""	"Threonic acid"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"8.06213619E7"	"3.522240435E7"	"3.132658993E7"	"5.808372081E7"	"6.09590789E7"	"4.691398551E7"	"4.668918034E7"	"3.987462144E7"	"3.089919239E7"	"2.533403115E7"	"3.452178513E7"	"24635208"	"2.711741778E7"	"4.24236487E7"	"103978.025"	"5.20438285E7"	"58585.81264"	"7.004120851E7"	"3.178486908E7"	"160706.0063"	"7.826023117E7"	"1.159419367E7"	"2.512856613E7"	"5.284733252E7"	"3.641057761E7"	"3.746567424E7"	"4.617026223E7"	"5.854415987E7"	"4.576827063E7"	"3.564694193E7"	"3.214198197E7"	"3.647395655E7"	"5.197133217E7"	"4.13707611E7"	"5.135391201E7"	"4.08493704E7"	"5.216024829E7"	"3.44449247E7"	"9355320.789"	"5.229234492E7"	"4.771988282E7"	"5.924506035E7"	"6.419494717E7"	"3.431528778E7"	"6.059994604E7"	"4.030928583E7"	"5.454976251E7"	"4.042749941E7"	"1.389995385E7"	"4.666646154E7"	"2.034147602E7"	"4.410038554E7"	"6.752265479E7"	"7.818002766E7"	"94751.58201"	"6.212302795E7"	"7.203236366E7"	"1.844994105E7"	"2.104084299E7"	"7.064500228E7"	"7.820919323E7"	"3.044491344E7"	"3.469052918E7"	"6.192204758E7"	"4.103408796E7"	"5.830601582E7"	"5.26960418E7"	"6.85524555E7"	"4.019455166E7"	"3.583389561E7"	"6.261548188E7"	"4.093208893E7"	"5.207727178E7"	"5.012555972E7"	"4.792032889E7"	"5.667537304E7"	"6.191941031E7"	"5.566147245E7"	"6.652174344E7"	"2.195371381E7"	"2.816976942E7"	"3.632593047E7"	"3.314808942E7"	"9972841.954"	"2.646723703E7"	"5.120076752E7"	"4.504647114E7"	"4.378843779E7"	"3.260154496E7"	"3.993669392E7"	"3.47327959E7"	"4.852107576E7"	"3.094133941E7"	"4.426021024E7"	"5.123697476E7"
"CHEBI:18123"	"C7H7NO2"	"C[n+]1cccc(c1)C([O-])=O"	"InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3"	"Trigonelline"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"6763129.91"	"1921380.088"	"4019499.705"	"1226437.142"	"1472555.899"	"5628609.278"	"1556015.913"	"6449625.221"	"7533714.261"	"2.459250798E7"	"3244301.888"	"3693591.319"	"1.609373113E7"	"1273741.811"	"4549.6855"	"2082198.668"	"61172.816"	"3310795.864"	"2270673.566"	"88795.6795"	"1.095661808E7"	"3563188.277"	"5537817.55"	"8587799.466"	"2953714.281"	"1904203.346"	"284013.3667"	"1016146.117"	"6160298.221"	"5775440.194"	"5760937.388"	"5495213.756"	"2776666.328"	"5747630.367"	"588111.7951"	"6103783.888"	"2008335.747"	"5840224.009"	"404951.8396"	"2827747.145"	"3143109.538"	"1.054926111E7"	"4689799.159"	"795573.8176"	"3066750.813"	"2950872.173"	"3533092.499"	"5263672.987"	"857960.9293"	"1.462137467E7"	"1787508.721"	"5835141.449"	"1749365.807"	"6726921.14"	"68645.6385"	"1312020.45"	"6476325.953"	"802657.1592"	"1253342.411"	"951202.9755"	"6673921.308"	"1498149.082"	"827588.8459"	"6479087.414"	"461480.8135"	"6346000.853"	"580796.3575"	"6601857.14"	"748507.29"	"446310.099"	"6402434.34"	"188514.7692"	"6073837.268"	"4214872.901"	"3456057.346"	"6399697.641"	"2949662.465"	"6355916.06"	"2243024.78"	"4886234.604"	"6315469.323"	"6561784.334"	"2991391.495"	"2.028792842E7"	"263804.5483"	"1713320.75"	"1033035.843"	"1365745.687"	"1226075.87"	"1.114570911E7"	"2777201.03"	"2589701.844"	"9313171.752"	"6010062.554"	"8451288.448"
"CHEBI:15677"	"C4H6N4O3"	"NC(=O)N[C@@H]1NC(=O)NC1=O"	"InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)/t1-/m1/s1"	"(R)(-)-Allantoin"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"470378.0085"	"165103.0385"	"139415.319"	"154940.837"	"206121.3675"	"259038.6763"	"165922.204"	"146532.658"	"134165.265"	"139214.0815"	"160252.3805"	"147372.0385"	"140939.894"	"115222.084"	"764.3265"	"194430.1095"	"1174.74718"	"365500.457"	"469395.0165"	"951.6655"	"309889.0475"	"320022.791"	"165120.4705"	"302593.107"	"175978.095"	"120085.5925"	"865615.885"	"111494.4085"	"338642.1855"	"251572.3265"	"217148.596"	"251303.829"	"212795.092"	"305616.972"	"106552.181"	"285529.2043"	"79056.921"	"268268.919"	"14446.5045"	"84020.6505"	"237232.66"	"200190.5025"	"123307.9685"	"56608.3915"	"667352.0455"	"494829.1908"	"222036.635"	"236588.9095"	"132091.4875"	"72236.375"	"389097.117"	"186402.6205"	"667483.437"	"455228.168"	"1371.791"	"312334.9415"	"400996.2875"	"155839.0015"	"171384.9425"	"252692.633"	"501715.119"	"300555.402"	"136195.8595"	"380626.8045"	"165948.4065"	"358501.581"	"170332.615"	"410684.344"	"287957.3165"	"172475.4685"	"370632.268"	"37921.959"	"384045.5695"	"142853.702"	"153774.8505"	"356569.3445"	"123424.353"	"353999.7125"	"114703.198"	"144774.4785"	"219524.6155"	"54870.5075"	"101511.0345"	"110363.219"	"67822.892"	"270478.592"	"125210.9435"	"148376.894"	"100052.214"	"195485.4705"	"72389.5605"	"101868.1885"	"80843.204"	"104095.0885"	"193730.3555"
"CHEBI:28664"	"C6H7N5O"	"Cn1cnc2nc(N)[nH]c(=O)c12"	"InChI=1S/C6H7N5O/c1-11-2-8-4-3(11)5(12)10-6(7)9-4/h2H,1H3,(H3,7,9,10,12)"	"7-Methylguanine"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"1.256034609E7"	"1.023837723E7"	"6475925.082"	"1.184079679E7"	"1.275570518E7"	"4859928.217"	"5536732.702"	"445969.195"	"4838595.299"	"4384329.833"	"1842154.324"	"3233646.424"	"5282248.835"	"8294150.269"	"1501.502686"	"7985844.86"	"1329.1815"	"1.033022451E7"	"8358360.359"	"1566.3655"	"1.466963139E7"	"3961120.491"	"1.503727767E7"	"7382844.627"	"9435271.17"	"8805624.589"	"7002909.973"	"7855935.347"	"1.012364961E7"	"7247013.158"	"6821692.967"	"6799381.94"	"9541667.407"	"8165911.658"	"8190013.724"	"7899018.309"	"5800334.427"	"7466845.887"	"667569.4725"	"2234475.094"	"1.605431032E7"	"8337534.655"	"1.044068701E7"	"6889118.902"	"8280621.492"	"4975390.821"	"8745978.582"	"9532484.934"	"3864326.699"	"4751033.355"	"6661188.735"	"1351106.224"	"1.125540769E7"	"1.187866511E7"	"665.796"	"6947192.007"	"1.133267509E7"	"4654393.538"	"3232442.165"	"9399449.904"	"1.248408276E7"	"6152728.866"	"4461466.454"	"1.050284257E7"	"3291328.814"	"9223364.619"	"3580392.047"	"1.132643117E7"	"8049266.356"	"3335852.063"	"1.010631861E7"	"4173857.503"	"1.043020791E7"	"5482040.068"	"5391780.414"	"9259131.197"	"5471464.412"	"8628360.753"	"6053472.941"	"2764073.843"	"5305091.782"	"1077617.523"	"8999275.694"	"2654310.677"	"3574262.283"	"1.114951876E7"	"6117681.314"	"6103790.876"	"3837904.251"	"3560610.497"	"1947192.924"	"2444231.234"	"4255500.919"	"7111506.177"	"1.219215928E7"
"CHEBI:17405"	"C8H9NO4"	"Cc1ncc(CO)c(C(O)=O)c1O"	"InChI=1S/C8H9NO4/c1-4-7(11)6(8(12)13)5(3-10)2-9-4/h2,10-11H,3H2,1H3,(H,12,13)"	"4-Pyridoxate"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"1.354238163E7"	"2.705486766E7"	"5443405.682"	"2.838005846E7"	"3.127499796E7"	"3013433.163"	"1.196866463E7"	"2582758.082"	"4166546.344"	"1.865864929E7"	"1249127.067"	"7861327.273"	"3366167.272"	"5.832615665E7"	"3945.006"	"4.144823838E7"	"5397.0975"	"1.661021632E7"	"904330.9495"	"5412.4275"	"3576018.471"	"985880.0625"	"1.004548446E7"	"814263.8745"	"2.568585068E7"	"3.240697924E7"	"1.457775221E7"	"5.013683803E7"	"1.313875422E7"	"1.340474758E7"	"1.318146769E7"	"1.191619865E7"	"2.314176668E7"	"1.170857446E7"	"1.627404869E7"	"1.174489614E7"	"1.222806511E7"	"1.215303258E7"	"4100358.303"	"4222021.29"	"4059975.145"	"4104353.771"	"1.769820719E7"	"511067.4745"	"4178535.401"	"3946531.959"	"857295.245"	"1343565.833"	"2.13473913E7"	"2084796.252"	"2.37306895E7"	"2377158.914"	"1.937676785E7"	"1.426223952E7"	"1315.496"	"7690389.815"	"1.320933946E7"	"1.805904428E7"	"1566423.18"	"2.78921072E7"	"1.373788172E7"	"5109566.062"	"2.365801944E7"	"1.373633172E7"	"8089686.418"	"1.404977915E7"	"3370355.361"	"1.42130063E7"	"2.470408767E7"	"927606.5195"	"1.379613869E7"	"3020529.296"	"1.269072125E7"	"8169680.904"	"1.966347619E7"	"1.386651532E7"	"2.425853159E7"	"1.259450888E7"	"3.406248704E7"	"1711160.789"	"2680186.932"	"2090019.503"	"1490741.458"	"2171676.899"	"2033573.631"	"4.538626393E7"	"3.117085301E7"	"3.063919691E7"	"1.860137522E7"	"4636551.811"	"3701077.225"	"1588058.318"	"1167310.111"	"1.628972677E7"	"2305236.68"
"CHEBI:73531"	"C12H24N2O3"	"CC(C)C[C@H](N)C(=O)N[C@@H](CC(C)C)C(O)=O"	"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1"	"Leu-Leu"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"86898.061"	"58377.19051"	"55022.01197"	"152710.8145"	"11867.145"	"198260.13"	"76831.19883"	"40112.3852"	"5358.052301"	"3221.5125"	"29420.7745"	"10935.80512"	"5078.93"	"2659.602"	"1002.933223"	"5111.945513"	"233.3301233"	"38538.6165"	"49494.32924"	"401.5704066"	"25426.438"	"12881.25708"	"35117.56088"	"4916.9005"	"80326.89533"	"34021.94007"	"16389.97851"	"4397.967"	"38669.45794"	"42616.5335"	"41688.10662"	"45204.35723"	"0"	"35970.624"	"14079.905"	"47787.32509"	"14877.0955"	"36637.72787"	"409.9222292"	"56901.1765"	"15875.639"	"3331.76"	"2141.3215"	"2768.4105"	"2569.8555"	"242364.935"	"604.8771454"	"0"	"45159.72923"	"12385.32931"	"65566.92886"	"13645.26275"	"32105.3885"	"73472.9312"	"0"	"44596.7925"	"80825.607"	"14594.083"	"1784.474918"	"66884.3205"	"76536.5525"	"9166.783374"	"29386.5965"	"67538.29682"	"18728.198"	"75144.12372"	"17385.818"	"66042.465"	"7482.469"	"30134.9235"	"69083.04383"	"858.5725"	"64324.62108"	"51790.9625"	"97084.0495"	"53208.467"	"202498.758"	"41890.0395"	"323375.374"	"1237143.803"	"8333.8785"	"22090.13393"	"3457.004733"	"39.18095359"	"2130.075977"	"19856.5441"	"30401.366"	"21764.7625"	"14801.0685"	"23953.01057"	"15801.416"	"10271.1185"	"30818.7145"	"23194.57137"	"22964.154"
"CHEBI:15843"	"C20H32O2"	"CCCCCC=C/CC=C/CC=C/CC=C/CCCC(O)=O"	"InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-,16-15-"	"(5Z,8Z,11Z,14Z)-Icosatetraenoate"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"20317.112"	"4796.398269"	"4850.3385"	"2094.688836"	"6957.983857"	"29051.537"	"15728.0534"	"3949.166399"	"2939.876449"	"3566.567666"	"3526.746931"	"2730.093868"	"3049.873725"	"7338.933"	"2914.128"	"5324.5395"	"1603.6965"	"3394.786931"	"2611.229574"	"3092.481"	"1675.003568"	"10477.993"	"3355.884"	"103006.6855"	"3480.709672"	"3453.156669"	"6179.5755"	"6933.118154"	"26472.587"	"22456.968"	"24497.63"	"25172.3615"	"4301.761994"	"26375.22"	"2366.819406"	"27200.1145"	"47.96608117"	"30941.7115"	"2410.381082"	"3329.935216"	"2509.099706"	"4105.9935"	"3623.159215"	"3207.0465"	"3440.06575"	"48209.304"	"4101.371313"	"1662.036191"	"3614.329461"	"2608.65967"	"1814.941456"	"1789.607999"	"5147.8245"	"18559.9145"	"2274.111"	"4352.395059"	"24158.4285"	"3303.042272"	"20172.7755"	"2457.838148"	"20478.896"	"4576.578046"	"4247.48985"	"21172.2705"	"3616.281346"	"21449.2565"	"2737.333878"	"20288"	"3342.15"	"17175.0735"	"20219.8495"	"3022.428073"	"28056.233"	"4415.977938"	"3021.916217"	"21336.533"	"9422.626359"	"26954.891"	"4184.640127"	"16438.484"	"2746.172657"	"2800.515024"	"2352.059612"	"5086.842215"	"6608.567756"	"2495.161566"	"1092.297602"	"1794.43425"	"2038.291798"	"6267.216035"	"1996.371137"	"3638.456399"	"1764.256415"	"4741.681155"	"2327.503054"
"CHEBI:28125"	"C22H32O2"	"CCC=C/CC=C/CC=C/CC=C/CC=C/CC=C/CCC(O)=O"	"InChI=1S/C22H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h3-4,6-7,9-10,12-13,15-16,18-19H,2,5,8,11,14,17,20-21H2,1H3,(H,23,24)/b4-3-,7-6-,10-9-,13-12-,16-15-,19-18-"	"(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoate"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"25086.102"	"2873.4615"	"7843.122"	"3030.403189"	"7113.508"	"44228.1235"	"17296.964"	"4968.306"	"2250.7695"	"6119.694"	"5624.458745"	"1596.735"	"3082.275"	"3849.9615"	"2725.506401"	"6580.378355"	"2954.322"	"4029.377097"	"5043.649914"	"2261.630573"	"3604.777038"	"13680.52101"	"5602.864483"	"214482.6115"	"4089.456"	"2368.863"	"17243.39099"	"7256.215"	"29609.413"	"18329.0945"	"21731.2745"	"17854.229"	"3404.121255"	"22281.62"	"3620.484"	"22092.7385"	"3599.127"	"24017.4205"	"2748.501"	"5210.7515"	"3288.6945"	"4853.042502"	"3908.325"	"1757.826"	"5325.216166"	"79806.201"	"6486.7635"	"2992.374"	"4343.1639"	"4141.0845"	"3897.664445"	"5103.802556"	"5238.1035"	"22585.7275"	"2476.4985"	"2768.815438"	"23222.7255"	"3212.371359"	"26447.263"	"3027.589661"	"25741.2205"	"3586.26094"	"2891.9835"	"22439.58"	"3390.597"	"22442.6405"	"6941.403"	"23250.04969"	"6194.349"	"19005.97623"	"27160.932"	"3195.99"	"25988.974"	"2226.97222"	"3892.133243"	"28363.9165"	"6604.7415"	"25836.547"	"4515.882156"	"24718.50003"	"3610.593"	"2553.1695"	"4822.039406"	"4532.206376"	"6231.5505"	"3269.4165"	"3486.061"	"1894.931189"	"3634.75542"	"3352.517263"	"2335.0005"	"6978.8565"	"4837.002094"	"5480.265882"	"3161.627024"
"CHEBI:71169"	"C14H17N5O8"	"OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N[C@@H](CC(O)=O)C(O)=O)ncnc12"	"InChI=1S/C14H17N5O8/c20-2-6-9(23)10(24)13(27-6)19-4-17-8-11(15-3-16-12(8)19)18-5(14(25)26)1-7(21)22/h3-6,9-10,13,20,23-24H,1-2H2,(H,21,22)(H,25,26)(H,15,16,18)/t5-,6+,9+,10+,13+/m0/s1"	"Succinyladenosine"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"110957.703"	"46974.938"	"63611.501"	"30900.53"	"35582.3505"	"131885.1325"	"78434.9135"	"25910.6535"	"29096.76517"	"14752.389"	"32171.262"	"17909.58351"	"20920.125"	"48765.35132"	"648.3485"	"46355.739"	"142.3871317"	"67309.7135"	"93029.1675"	"161.9148184"	"97897.5605"	"34701.446"	"52742.433"	"70792.9025"	"45351.745"	"36423.42363"	"60363.889"	"34949.2"	"78559.9265"	"47714.5235"	"44524.1235"	"41222.3365"	"32903.146"	"77362.6335"	"25299.669"	"52998.2495"	"52747.9505"	"53520.2915"	"4675.5045"	"39130.23"	"75628.8815"	"37338.261"	"32550.653"	"23821.6405"	"55614.117"	"75384.0265"	"29723.83"	"38290.1315"	"12761.12683"	"30784.7465"	"29111.0935"	"26765.766"	"54260.465"	"78094.9085"	"0"	"33499.77"	"70739.898"	"22773.6855"	"41157.7005"	"52525.981"	"95874.387"	"56248.9685"	"57141.351"	"71313.5305"	"33248.5395"	"54910.6115"	"40131.2545"	"74498.25"	"36447.4635"	"67856.3395"	"59191.8255"	"14512.303"	"64463.5265"	"88241.094"	"82657.0615"	"65753.5635"	"51334.83082"	"58151.73"	"54820.1355"	"75621.8935"	"26549.8625"	"25966.0025"	"28786.7815"	"27631.7115"	"13365.13764"	"44108.0305"	"27350.8745"	"24095.754"	"32064.502"	"32679.656"	"18599.278"	"41375.1035"	"17657.842"	"36926.338"	"36627.8725"
"CHEBI:18319"	"C13H19N4O12P"	"Nc1c(ncn1[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](CC(O)=O)C(O)=O"	"InChI=1S/C13H19N4O12P/c14-10-7(11(22)16-4(13(23)24)1-6(18)19)15-3-17(10)12-9(21)8(20)5(29-12)2-28-30(25,26)27/h3-5,8-9,12,20-21H,1-2,14H2,(H,16,22)(H,18,19)(H,23,24)(H2,25,26,27)/t4-,5+,8+,9+,12+/m0/s1"	"5-Amino-4-imidazole-N-succinocarboxamide ribonucleotide"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"16093.742"	"6482.5285"	"3301.7415"	"10000.28556"	"12469.729"	"13801.5005"	"8106.9165"	"3765.618991"	"6791.6075"	"6653.7192"	"7620.0408"	"4661.395766"	"4002.9355"	"11797.61825"	"466.977"	"11360.036"	"0"	"11692.8605"	"13172.0525"	"284.5263744"	"12354.99"	"6720.769"	"3983.256558"	"10290.71759"	"6816.786435"	"8513.555936"	"10531.14409"	"7442.1535"	"12937.9263"	"12020.96034"	"10249.921"	"8546.413428"	"5691.809398"	"21334.156"	"8979.443"	"10138.08552"	"10830.22878"	"13336.57087"	"1037.155205"	"5879.1465"	"14281.7955"	"8572.3785"	"4992.923637"	"6070.457"	"7993.6565"	"8024.1685"	"5641.604"	"7917.609"	"3171.45745"	"5091.2765"	"6984.503985"	"3554.24"	"10872.541"	"15032.0825"	"621.7368156"	"8500.7745"	"15846.3595"	"5585.691"	"7458.388926"	"12895.727"	"12740.7715"	"9846.218567"	"9057.141308"	"18412.322"	"3363.997"	"10296.8015"	"6448.916"	"14142.5845"	"7254.50061"	"4595.606896"	"14583.7475"	"4487.376"	"10046.4225"	"22477.767"	"25139.274"	"13389.2055"	"28481.659"	"13252.949"	"59475.0495"	"13997.422"	"7443.742875"	"7110.5735"	"6162.993"	"6370.3475"	"2827.3365"	"8942.394"	"5391.201446"	"6324.846063"	"2023.6965"	"8444.9035"	"4133.182"	"6251.529"	"9010.365"	"12483.3805"	"9640.867"
"CHEBI:18272"	"C8H15N2O9P"	"O[C@H]1[C@@H](O)C(NC(=O)CNC=O)O[C@@H]1COP(O)(O)=O"	"InChI=1S/C8H15N2O9P/c11-3-9-1-5(12)10-8-7(14)6(13)4(19-8)2-18-20(15,16)17/h3-4,6-8,13-14H,1-2H2,(H,9,11)(H,10,12)(H2,15,16,17)/t4-,6-,7-,8?/m1/s1"	"N-formylglycinamideribonucleoside"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"2716884.119"	"1298926.249"	"1333768.023"	"1143654.101"	"1534299.561"	"2704161.644"	"1332201.218"	"1440256.174"	"761743.9795"	"567286.6335"	"884715.393"	"599586.1585"	"598089.027"	"1248822.685"	"875.7481267"	"1732071.415"	"667.029"	"2078583.641"	"1685759.977"	"820.816"	"2490308.37"	"536021.664"	"1168700.93"	"1494818.361"	"769354.632"	"454367.274"	"1505841.415"	"1152120.938"	"2105921.467"	"1330944.82"	"1106951.344"	"1257744.866"	"739396.3615"	"1702705.098"	"3231358.57"	"1580915.2"	"1533416.325"	"1407308.203"	"85476.4895"	"1617733.637"	"2794453.64"	"1085330.081"	"866437.421"	"497150.4215"	"2733400.257"	"1513647.28"	"1658628.744"	"1705254.488"	"321434.9575"	"817899.115"	"1045314.981"	"742055.2285"	"1998971.949"	"2542851.807"	"1625.7715"	"1724971.412"	"2309927.253"	"736165.5765"	"1457752.574"	"1307824.805"	"2787027.857"	"1736660.3"	"750773.3985"	"2259417.081"	"585109.35"	"1933940.26"	"1237215.476"	"2409983.254"	"1189410.713"	"1241740.167"	"2059940.484"	"668005.2935"	"2261730.571"	"2598034.047"	"1399054.139"	"1971487.907"	"1672637.358"	"1960064.452"	"3206984.619"	"1790296.78"	"667684.0915"	"455389.124"	"702386.929"	"367116.521"	"494300.4745"	"1125216.36"	"744106.45"	"1032459.563"	"722484.438"	"648338.7405"	"587872.8335"	"838972.8695"	"720720.363"	"1192197.245"	"1058658.09"
"CHEBI:28717"	"C17H33NO4"	"O([C@@H](C[N+](C)(C)C)CC([O-])=O)C(CCCCCCCCC)=O"	"InChI=1S/C17H33NO4/c1-5-6-7-8-9-10-11-12-17(21)22-15(13-16(19)20)14-18(2,3)4/h15H,5-14H2,1-4H3/t15-/m1/s1"	"decanoyl-L-carnitine"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"1315088.79"	"1514500.618"	"1405481.324"	"933985.1895"	"1371123.312"	"1965514.246"	"877157.0445"	"792956.8345"	"1151322.613"	"1094083.894"	"799018.762"	"969550.7615"	"1057138.323"	"909644.1975"	"10868.39"	"1229511.53"	"11742.2535"	"404410.0799"	"1568843.821"	"22097.6005"	"1768658.243"	"1031906.038"	"426712.2298"	"2133607.17"	"271392.4591"	"472612.268"	"681904.9775"	"756488.525"	"1851467.392"	"1793823.976"	"1839448.952"	"1581102.692"	"338259.9914"	"1776994.403"	"553618.8293"	"1797999.853"	"701062.9805"	"1776400.073"	"93397.6195"	"592147.002"	"442342.281"	"1175668.874"	"975436.581"	"859106.3386"	"2396042.281"	"2673410.984"	"1152870.568"	"389260.5534"	"307102.1786"	"780427.6024"	"836024.1875"	"1245559.784"	"537087.398"	"1174386.493"	"23610.028"	"1199033.129"	"1437268.556"	"687589.441"	"764306.9815"	"1041300.434"	"1168639.832"	"843868.9905"	"870788.994"	"1458316.322"	"783405.6135"	"1527438.672"	"918424.501"	"1436350.154"	"374392.0687"	"4437413.052"	"1550411.243"	"827510.468"	"1518649.756"	"871117.1525"	"713906.0045"	"1395494.671"	"653504.696"	"1557817.893"	"459105.9075"	"1113077.641"	"970330.0955"	"1767241.274"	"1759798.349"	"567268.646"	"536526.927"	"348400.289"	"336286.4815"	"714568.354"	"830726.9065"	"753932.642"	"1336181.682"	"1735746.38"	"514475.0395"	"1270577.231"	"945792.9546"
"CHEBI:85438"	"C17H31NO4"	"C[N+](C)(C)C[C@@H](CC([O-])=O)OC([*])=O"	""	"decenoyl-L-carnitine"	""	""	""	""	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"1197148.847"	"1196575.918"	"1755829.379"	"745179.5291"	"637303.196"	"1566139.143"	"627619.6688"	"533848.0711"	"519385.2352"	"717243.5585"	"973272.0625"	"839805.509"	"760431.126"	"1702938.704"	"17665.8195"	"2094087.996"	"12199.556"	"837604.4495"	"4365060.084"	"46828.3575"	"2893290.722"	"1087465.758"	"514842.4507"	"1447020.717"	"351304.746"	"340070.7673"	"2069673.564"	"783840.0532"	"1540632.412"	"1764825.177"	"1490363.968"	"1559915.252"	"452653.1553"	"1639567.618"	"463575.1606"	"1762323.853"	"341800.6393"	"1781971.435"	"174318.1022"	"381232.4587"	"337752.2778"	"1013143.073"	"857934.5911"	"1375595.3"	"3380298.541"	"2432477.669"	"1224751.977"	"389653.758"	"526022.0601"	"817724.5467"	"1427697.664"	"591032.6789"	"309896.1963"	"1527667.461"	"41759.4235"	"685292.7109"	"1914008.098"	"331761.3484"	"1416390.605"	"866986.1598"	"1523939.241"	"557895.9226"	"512111.5973"	"1194018.411"	"508575.5889"	"1252068.971"	"480711.4452"	"1610766.52"	"411437.3569"	"5797227.918"	"1245021.982"	"231390.8212"	"1385447.504"	"1162111.786"	"1255121.163"	"1551861.951"	"1119973.451"	"1353829.141"	"472819.3189"	"2509355.384"	"872290.9898"	"801226.9262"	"1631196.998"	"739205.6057"	"774682.923"	"172840.8757"	"150189.7685"	"410566.685"	"430833.4098"	"707030.6449"	"1290519.535"	"1027429.003"	"608303.4691"	"1326868.756"	"746716.8395"
